ensembl_gene_id,gene_symbol,druggability_tier,small_mol_druggable,bio_druggable,adme_gene
ENSG00000130768,SMPDL3B,Tier 3B,N,Y,N
ENSG00000130822,PNCK,Tier 3B,Y,N,N
ENSG00000130956,HABP4,Tier 3B,N,Y,N
ENSG00000131013,PPIL4,Tier 3B,N,Y,N
ENSG00000131050,BPIFA2,Tier 3B,N,Y,N
ENSG00000131067,GGT7,Tier 3B,N,Y,N
ENSG00000131068,DEFB118,Tier 3B,N,Y,N
ENSG00000131094,C1QL1,Tier 3B,N,Y,N
ENSG00000131126,TEX101,Tier 3B,N,Y,N
ENSG00000131142,CCL25,Tier 3B,N,Y,N
ENSG00000131238,PPT1,Tier 3B,N,Y,N
ENSG00000131355,EMR3,Tier 3B,N,Y,N
ENSG00000131398,KCNC3,Tier 3B,Y,N,N
ENSG00000131409,LRRC4B,Tier 3B,Y,N,N
ENSG00000131462,TUBG1,Tier 3B,Y,Y,N
ENSG00000131477,RAMP2,Tier 3B,N,Y,N
ENSG00000131724,IL13RA1,Tier 3B,N,Y,N
ENSG00000131808,FSHB,Tier 3B,N,Y,N
ENSG00000131910,NR0B2,Tier 3B,Y,N,N
ENSG00000132000,PODNL1,Tier 3B,N,Y,N
ENSG00000132182,NUP210,Tier 3B,N,Y,N
ENSG00000132185,FCRLA,Tier 3B,N,Y,N
ENSG00000132259,CNGA4,Tier 3B,Y,N,N
ENSG00000132464,ENAM,Tier 3B,N,Y,N
ENSG00000132465,IGJ,Tier 3B,N,Y,N
ENSG00000132470,ITGB4,Tier 3B,Y,Y,N
ENSG00000132475,H3F3B,Tier 3B,N,Y,N
ENSG00000132514,CLEC10A,Tier 3B,N,Y,N
ENSG00000132518,GUCY2D,Tier 3B,Y,Y,N
ENSG00000132581,SDF2,Tier 3B,N,Y,N
ENSG00000132692,BCAN,Tier 3B,N,Y,N
ENSG00000132702,HAPLN2,Tier 3B,N,Y,N
ENSG00000132703,APCS,Tier 3B,N,Y,N
ENSG00000132911,NMUR2,Tier 3B,Y,Y,N
ENSG00000132975,GPR12,Tier 3B,Y,Y,N
ENSG00000133067,LGR6,Tier 3B,Y,Y,N
ENSG00000133105,RXFP2,Tier 3B,Y,Y,N
ENSG00000133110,POSTN,Tier 3B,N,Y,N
ENSG00000133116,KL,Tier 3B,N,Y,N
ENSG00000133256,PDE6B,Tier 3B,Y,N,N
ENSG00000133318,RTN3,Tier 3B,N,Y,N
ENSG00000133475,GGT2,Tier 3B,N,Y,N
ENSG00000133636,NTS,Tier 3B,N,Y,N
ENSG00000133710,SPINK5,Tier 3B,N,Y,N
ENSG00000133872,TMEM66,Tier 3B,N,Y,N
ENSG00000134013,LOXL2,Tier 3B,N,Y,N
ENSG00000134028,ADAMDEC1,Tier 3B,N,Y,N
ENSG00000134070,IRAK2,Tier 3B,Y,N,N
ENSG00000134193,REG4,Tier 3B,N,Y,N
ENSG00000134200,TSHB,Tier 3B,N,Y,N
ENSG00000134245,WNT2B,Tier 3B,N,Y,N
ENSG00000134256,CD101,Tier 3B,N,Y,N
ENSG00000134285,FKBP11,Tier 3B,Y,N,N
ENSG00000134363,FST,Tier 3B,N,Y,N
ENSG00000134398,ERN2,Tier 3B,Y,N,N
ENSG00000134443,GRP,Tier 3B,N,Y,N
ENSG00000134539,KLRD1,Tier 3B,N,Y,N
ENSG00000134548,C12orf39,Tier 3B,N,Y,N
ENSG00000134551,PRH2,Tier 3B,N,Y,N
ENSG00000134830,C5AR2,Tier 3B,Y,Y,N
ENSG00000135222,CSN2,Tier 3B,N,Y,N
ENSG00000135245,HILPDA,Tier 3B,N,Y,N
ENSG00000135346,CGA,Tier 3B,N,Y,N
ENSG00000135409,AMHR2,Tier 3B,Y,N,N
ENSG00000135414,GDF11,Tier 3B,N,Y,N
ENSG00000135519,KCNH3,Tier 3B,Y,N,N
ENSG00000135569,TAAR5,Tier 3B,Y,Y,N
ENSG00000135617,PRADC1,Tier 3B,N,Y,N
ENSG00000135677,GNS,Tier 3B,N,Y,N
ENSG00000135686,KLHL36,Tier 3B,Y,N,N
ENSG00000135744,AGT,Tier 3B,N,Y,N
ENSG00000135919,SERPINE2,Tier 3B,N,Y,N
ENSG00000135973,GPR45,Tier 3B,Y,Y,N
ENSG00000136010,ALDH1L2,Tier 3B,Y,N,N
ENSG00000136021,SCYL2,Tier 3B,Y,N,N
ENSG00000136040,PLXNC1,Tier 3B,N,Y,N
ENSG00000136052,SLC41A2,Tier 3B,N,Y,N
ENSG00000136110,LECT1,Tier 3B,N,Y,N
ENSG00000136114,THSD1,Tier 3B,N,Y,N
ENSG00000136156,ITM2B,Tier 3B,N,Y,N
ENSG00000136698,CFC1,Tier 3B,N,Y,N
ENSG00000136731,UGGT1,Tier 3B,N,Y,N
ENSG00000136732,GYPC,Tier 3B,N,Y,N
ENSG00000136834,OR1J1,Tier 3B,Y,N,N
ENSG00000136859,ANGPTL2,Tier 3B,N,Y,N
ENSG00000136930,PSMB7,Tier 3B,Y,N,N
ENSG00000136986,DERL1,Tier 3B,N,Y,N
ENSG00000137076,TLN1,Tier 3B,N,Y,N
ENSG00000137080,IFNA21,Tier 3B,N,Y,N
ENSG00000137101,CD72,Tier 3B,N,Y,N
ENSG00000137274,BPHL,Tier 3B,N,Y,N
ENSG00000137392,CLPS,Tier 3B,N,Y,N
ENSG00000137440,FGFBP1,Tier 3B,N,Y,N
ENSG00000137462,TLR2,Tier 3B,Y,Y,N
ENSG00000137496,IL18BP,Tier 3B,N,Y,N
ENSG00000137558,PI15,Tier 3B,N,Y,N
ENSG00000137672,TRPC6,Tier 3B,Y,N,N
ENSG00000137731,FXYD2,Tier 3B,Y,N,N
ENSG00000138028,CGREF1,Tier 3B,N,Y,N
ENSG00000138080,EMILIN1,Tier 3B,N,Y,N
ENSG00000138085,ATRAID,Tier 3B,N,Y,N
ENSG00000138185,ENTPD1,Tier 3B,N,Y,N
ENSG00000138271,GPR87,Tier 3B,Y,Y,N
ENSG00000138308,PLA2G12B,Tier 3B,N,Y,N
ENSG00000138615,CILP,Tier 3B,N,Y,N
ENSG00000138741,TRPC3,Tier 3B,Y,N,N
ENSG00000139053,PDE6H,Tier 3B,Y,N,N
ENSG00000139178,C1RL,Tier 3B,N,Y,N
ENSG00000139263,LRIG3,Tier 3B,Y,N,N
ENSG00000139292,LGR5,Tier 3B,Y,Y,N
ENSG00000139540,SLC39A5,Tier 3B,N,Y,N
ENSG00000139572,GPR84,Tier 3B,Y,N,N
ENSG00000139679,LPAR6,Tier 3B,Y,Y,N
ENSG00000139908,TSSK4,Tier 3B,Y,N,N
ENSG00000140015,KCNH5,Tier 3B,Y,N,N
ENSG00000140030,GPR65,Tier 3B,Y,N,N
ENSG00000140199,SLC12A6,Tier 3B,Y,N,N
ENSG00000140259,MFAP1,Tier 3B,N,Y,N
ENSG00000140598,EFTUD1,Tier 3B,N,Y,N
ENSG00000141096,DPEP3,Tier 3B,Y,N,N
ENSG00000141194,OR4D1,Tier 3B,N,Y,N
ENSG00000141316,SPACA3,Tier 3B,N,Y,N
ENSG00000141337,ARSG,Tier 3B,N,Y,N
ENSG00000141424,SLC39A6,Tier 3B,N,Y,N
ENSG00000141429,GALNT1,Tier 3B,N,Y,N
ENSG00000141434,MEP1B,Tier 3B,N,Y,N
ENSG00000141574,SECTM1,Tier 3B,N,Y,N
ENSG00000141639,MAPK4,Tier 3B,Y,N,N
ENSG00000141756,FKBP10,Tier 3B,Y,N,N
ENSG00000141858,SAMD1,Tier 3B,N,Y,N
ENSG00000142173,COL6A2,Tier 3B,N,Y,N
ENSG00000142185,TRPM2,Tier 3B,Y,N,N
ENSG00000142235,LMTK3,Tier 3B,Y,N,N
ENSG00000142408,CACNG8,Tier 3B,Y,N,N
ENSG00000142449,FBN3,Tier 3B,N,Y,N
ENSG00000142507,PSMB6,Tier 3B,Y,N,N
ENSG00000142511,GPR32,Tier 3B,Y,Y,N
ENSG00000142512,SIGLEC10,Tier 3B,N,Y,N
ENSG00000142538,PTH2,Tier 3B,N,Y,N
ENSG00000142748,FCN3,Tier 3B,N,Y,N
ENSG00000142798,HSPG2,Tier 3B,N,Y,N
ENSG00000142871,CYR61,Tier 3B,N,Y,N
ENSG00000142892,PIGK,Tier 3B,N,Y,N
ENSG00000142910,TINAGL1,Tier 3B,N,Y,N
ENSG00000143105,KCNA10,Tier 3B,Y,N,N
ENSG00000143106,PSMA5,Tier 3B,Y,N,N
ENSG00000143126,CELSR2,Tier 3B,N,Y,N
ENSG00000143127,ITGA10,Tier 3B,N,Y,N
ENSG00000143147,GPR161,Tier 3B,Y,N,N
ENSG00000143153,ATP1B1,Tier 3B,Y,N,N
ENSG00000143162,CREG1,Tier 3B,N,Y,N
ENSG00000143184,XCL1,Tier 3B,N,Y,N
ENSG00000143185,XCL2,Tier 3B,N,Y,N
ENSG00000143341,HMCN1,Tier 3B,N,Y,N
ENSG00000143367,TUFT1,Tier 3B,N,Y,N
ENSG00000143369,ECM1,Tier 3B,N,Y,N
ENSG00000143382,ADAMTSL4,Tier 3B,N,Y,N
ENSG00000143473,KCNH1,Tier 3B,Y,N,N
ENSG00000143546,S100A8,Tier 3B,N,Y,N
ENSG00000143630,HCN3,Tier 3B,Y,N,N
ENSG00000143674,,Tier 3B,Y,N,N
ENSG00000143768,LEFTY2,Tier 3B,N,Y,N
ENSG00000143816,WNT9A,Tier 3B,N,Y,N
ENSG00000143954,REG3G,Tier 3B,N,Y,N
ENSG00000144115,THNSL2,Tier 3B,N,Y,N
ENSG00000144119,C1QL2,Tier 3B,N,Y,N
ENSG00000144152,FBLN7,Tier 3B,N,Y,N
ENSG00000144191,CNGA3,Tier 3B,Y,N,N
ENSG00000144214,LYG1,Tier 3B,N,Y,N
ENSG00000144381,HSPD1,Tier 3B,N,Y,N
ENSG00000144452,ABCA12,Tier 3B,Y,N,N
ENSG00000144648,ACKR2,Tier 3B,Y,Y,N
ENSG00000144847,IGSF11,Tier 3B,N,Y,N
ENSG00000144908,ALDH1L1,Tier 3B,Y,N,N
ENSG00000145040,UCN2,Tier 3B,N,Y,N
ENSG00000145050,MANF,Tier 3B,N,Y,N
ENSG00000145113,MUC4,Tier 3B,N,Y,N
ENSG00000145192,AHSG,Tier 3B,N,Y,N
ENSG00000145332,KLHL8,Tier 3B,Y,N,N
ENSG00000145476,CYP4V2,Tier 3B,Y,N,N
ENSG00000145536,ADAMTS16,Tier 3B,N,Y,N
ENSG00000145649,GZMA,Tier 3B,N,Y,N
ENSG00000145708,CRHBP,Tier 3B,N,Y,N
ENSG00000145824,CXCL14,Tier 3B,N,Y,N
ENSG00000146021,KLHL3,Tier 3B,Y,N,N
ENSG00000146197,SCUBE3,Tier 3B,N,Y,N
ENSG00000146216,TTBK1,Tier 3B,Y,N,N
ENSG00000146360,GPR6,Tier 3B,Y,N,N
ENSG00000146378,TAAR2,Tier 3B,Y,Y,N
ENSG00000146383,TAAR6,Tier 3B,Y,Y,N
ENSG00000146385,TAAR8,Tier 3B,Y,Y,N
ENSG00000146469,VIP,Tier 3B,N,Y,N
ENSG00000146828,SLC12A9,Tier 3B,Y,N,N
ENSG00000146938,NLGN4X,Tier 3B,Y,Y,N
ENSG00000147138,GPR174,Tier 3B,Y,Y,N
ENSG00000147145,LPAR4,Tier 3B,Y,Y,N
ENSG00000147168,IL2RG,Tier 3B,N,Y,N
ENSG00000147274,RBMX,Tier 3B,N,Y,N
ENSG00000147380,OPN1MW,Tier 3B,Y,Y,N
ENSG00000147383,NSDHL,Tier 3B,Y,N,N
ENSG00000147402,GABRQ,Tier 3B,Y,N,N
ENSG00000147437,GNRH1,Tier 3B,N,Y,N
ENSG00000147485,PXDNL,Tier 3B,Y,N,N
ENSG00000147571,CRH,Tier 3B,N,Y,N
ENSG00000147613,PSKH2,Tier 3B,Y,N,N
ENSG00000147655,RSPO2,Tier 3B,N,Y,N
ENSG00000147869,CER1,Tier 3B,N,Y,N
ENSG00000147872,PLIN2,Tier 3B,N,Y,N
ENSG00000147885,IFNA16,Tier 3B,N,Y,N
ENSG00000148200,NR6A1,Tier 3B,Y,N,N
ENSG00000148346,LCN2,Tier 3B,N,Y,N
ENSG00000148604,RGR,Tier 3B,Y,N,N
ENSG00000148702,HABP2,Tier 3B,Y,Y,N
ENSG00000148948,LRRC4C,Tier 3B,Y,N,N
ENSG00000149090,PAMR1,Tier 3B,Y,N,N
ENSG00000149243,KLHL35,Tier 3B,Y,N,N
ENSG00000149428,HYOU1,Tier 3B,N,Y,N
ENSG00000149435,GGTLC1,Tier 3B,N,Y,N
ENSG00000149506,ZP1,Tier 3B,N,Y,N
ENSG00000149575,SCN2B,Tier 3B,N,Y,N
ENSG00000149582,TMEM25,Tier 3B,N,Y,N
ENSG00000149639,SOGA1,Tier 3B,N,Y,N
ENSG00000149651,SPINT4,Tier 3B,N,Y,N
ENSG00000149735,GPHA2,Tier 3B,N,Y,N
ENSG00000149925,ALDOA,Tier 3B,N,Y,N
ENSG00000150361,KLHL1,Tier 3B,Y,N,N
ENSG00000150630,VEGFC,Tier 3B,N,Y,N
ENSG00000150656,CNDP1,Tier 3B,N,Y,N
ENSG00000151062,CACNA2D4,Tier 3B,Y,N,N
ENSG00000151079,KCNA6,Tier 3B,Y,N,N
ENSG00000151176,PLBD2,Tier 3B,N,Y,N
ENSG00000151882,CCL28,Tier 3B,N,Y,N
ENSG00000151914,DST,Tier 3B,N,Y,N
ENSG00000152086,TUBA3E,Tier 3B,Y,N,N
ENSG00000152207,CYSLTR2,Tier 3B,Y,Y,N
ENSG00000152208,GRID2,Tier 3B,Y,N,N
ENSG00000152266,PTH,Tier 3B,N,Y,N
ENSG00000152315,KCNK13,Tier 3B,Y,N,N
ENSG00000152332,UHMK1,Tier 3B,Y,N,N
ENSG00000152377,SPOCK1,Tier 3B,N,Y,N
ENSG00000152558,TMEM123,Tier 3B,N,Y,N
ENSG00000152583,SPARCL1,Tier 3B,N,Y,N
ENSG00000152591,DSPP,Tier 3B,N,Y,N
ENSG00000152592,DMP1,Tier 3B,N,Y,N
ENSG00000152705,CATSPER3,Tier 3B,Y,N,N
ENSG00000153446,C16orf89,Tier 3B,N,Y,N
ENSG00000153898,MCOLN2,Tier 3B,Y,N,N
ENSG00000153993,SEMA3D,Tier 3B,N,Y,N
ENSG00000154096,THY1,Tier 3B,N,Y,N
ENSG00000154165,GPR15,Tier 3B,Y,Y,N
ENSG00000154175,ABI3BP,Tier 3B,N,Y,N
ENSG00000154237,LRRK1,Tier 3B,Y,N,N
ENSG00000154342,WNT3A,Tier 3B,N,Y,N
ENSG00000154358,OBSCN,Tier 3B,Y,N,N
ENSG00000154478,GPR26,Tier 3B,Y,N,N
ENSG00000154485,MMP21,Tier 3B,Y,N,N
ENSG00000154589,LY96,Tier 3B,N,Y,N
ENSG00000154611,PSMA8,Tier 3B,Y,N,N
ENSG00000154639,CXADR,Tier 3B,N,Y,N
ENSG00000154975,CA10,Tier 3B,Y,N,N
ENSG00000155016,CYP2U1,Tier 3B,Y,N,N
ENSG00000155269,GPR78,Tier 3B,Y,N,N
ENSG00000155659,VSIG4,Tier 3B,N,Y,N
ENSG00000155719,OTOA,Tier 3B,N,Y,N
ENSG00000156097,GPR61,Tier 3B,Y,Y,N
ENSG00000156234,CXCL13,Tier 3B,N,Y,N
ENSG00000156298,TSPAN7,Tier 3B,N,Y,N
ENSG00000156345,CDK20,Tier 3B,Y,N,N
ENSG00000156466,GDF6,Tier 3B,N,Y,N
ENSG00000156486,KCNS2,Tier 3B,Y,N,N
ENSG00000156535,CD109,Tier 3B,N,Y,N
ENSG00000156574,NODAL,Tier 3B,N,Y,N
ENSG00000156642,NPTN,Tier 3B,N,Y,N
ENSG00000156970,BUB1B,Tier 3B,Y,N,N
ENSG00000156973,PDE6D,Tier 3B,Y,N,N
ENSG00000157119,KLHL40,Tier 3B,Y,N,N
ENSG00000157131,C8A,Tier 3B,N,Y,N
ENSG00000157150,TIMP4,Tier 3B,N,Y,N
ENSG00000157368,IL34,Tier 3B,N,Y,N
ENSG00000157445,CACNA2D3,Tier 3B,Y,N,N
ENSG00000157703,SVOPL,Tier 3B,Y,N,N
ENSG00000158292,GPR153,Tier 3B,Y,N,N
ENSG00000158445,KCNB1,Tier 3B,Y,N,N
ENSG00000158458,NRG2,Tier 3B,N,Y,N
ENSG00000158473,CD1D,Tier 3B,N,Y,N
ENSG00000158477,CD1A,Tier 3B,N,Y,N
ENSG00000158481,CD1C,Tier 3B,N,Y,N
ENSG00000158485,CD1B,Tier 3B,N,Y,N
ENSG00000158488,CD1E,Tier 3B,N,Y,N
ENSG00000158516,CPA2,Tier 3B,N,Y,N
ENSG00000158525,CPA5,Tier 3B,N,Y,N
ENSG00000158747,NBL1,Tier 3B,N,Y,N
ENSG00000158769,F11R,Tier 3B,N,Y,N
ENSG00000158828,PINK1,Tier 3B,Y,N,N
ENSG00000158874,APOA2,Tier 3B,N,Y,N
ENSG00000159189,C1QC,Tier 3B,N,Y,N
ENSG00000159377,PSMB4,Tier 3B,Y,N,N
ENSG00000159398,CES5A,Tier 3B,Y,Y,N
ENSG00000159527,PGLYRP3,Tier 3B,N,Y,N
ENSG00000159674,SPON2,Tier 3B,N,Y,N
ENSG00000159723,AGRP,Tier 3B,N,Y,N
ENSG00000159763,PIP,Tier 3B,N,Y,N
ENSG00000159871,LYPD5,Tier 3B,N,Y,N
ENSG00000159899,NPR2,Tier 3B,Y,N,N
ENSG00000160097,FNDC5,Tier 3B,N,Y,N
ENSG00000160339,FCN2,Tier 3B,N,Y,N
ENSG00000160404,TOR2A,Tier 3B,N,Y,N
ENSG00000160447,PKN3,Tier 3B,Y,N,N
ENSG00000160602,NEK8,Tier 3B,Y,N,N
ENSG00000160654,CD3G,Tier 3B,N,Y,N
ENSG00000160862,AZGP1,Tier 3B,N,Y,N
ENSG00000161031,PGLYRP2,Tier 3B,N,Y,N
ENSG00000161055,SCGB3A1,Tier 3B,N,Y,N
ENSG00000161572,LYZL6,Tier 3B,N,Y,N
ENSG00000161573,CCL16,Tier 3B,N,Y,N
ENSG00000161574,CCL15-CCL14,Tier 3B,N,Y,N
ENSG00000161594,KLHL10,Tier 3B,Y,N,N
ENSG00000161610,HCRT,Tier 3B,N,Y,N
ENSG00000161618,ALDH16A1,Tier 3B,Y,N,N
ENSG00000161640,SIGLEC11,Tier 3B,N,Y,N
ENSG00000161671,EMC10,Tier 3B,N,Y,N
ENSG00000161807,OR7G1,Tier 3B,N,Y,N
ENSG00000162068,NTN3,Tier 3B,N,Y,N
ENSG00000162341,TPCN2,Tier 3B,Y,N,N
ENSG00000162344,FGF19,Tier 3B,N,Y,N
ENSG00000162365,CYP4A22,Tier 3B,Y,N,N
ENSG00000162413,KLHL21,Tier 3B,Y,N,N
ENSG00000162510,MATN1,Tier 3B,N,Y,N
ENSG00000162526,TSSK3,Tier 3B,Y,N,N
ENSG00000162604,TM2D1,Tier 3B,N,Y,N
ENSG00000162747,FCGR3B,Tier 3B,N,Y,N
ENSG00000162813,BPNT1,Tier 3B,Y,N,N
ENSG00000162896,PIGR,Tier 3B,N,Y,N
ENSG00000162897,FCAMR,Tier 3B,N,Y,N
ENSG00000162975,KCNF1,Tier 3B,Y,N,N
ENSG00000162989,KCNJ3,Tier 3B,Y,Y,N
ENSG00000163041,H3F3A,Tier 3B,N,Y,N
ENSG00000163170,BOLA3,Tier 3B,N,Y,N
ENSG00000163218,PGLYRP4,Tier 3B,N,Y,N
ENSG00000163220,S100A9,Tier 3B,N,Y,N
ENSG00000163221,S100A12,Tier 3B,N,Y,N
ENSG00000163283,ALPP,Tier 3B,N,Y,N
ENSG00000163376,KBTBD8,Tier 3B,Y,N,N
ENSG00000163377,FAM19A4,Tier 3B,N,Y,N
ENSG00000163382,APOA1BP,Tier 3B,N,Y,N
ENSG00000163421,PROK2,Tier 3B,N,Y,N
ENSG00000163430,FSTL1,Tier 3B,N,Y,N
ENSG00000163453,IGFBP7,Tier 3B,N,Y,N
ENSG00000163491,NEK10,Tier 3B,Y,N,N
ENSG00000163515,RETNLB,Tier 3B,N,Y,N
ENSG00000163518,FCRL4,Tier 3B,N,Y,N
ENSG00000163536,SERPINI1,Tier 3B,N,Y,N
ENSG00000163661,PTX3,Tier 3B,N,Y,N
ENSG00000163701,IL17RE,Tier 3B,N,Y,N
ENSG00000163702,IL17RC,Tier 3B,N,Y,N
ENSG00000163704,PRRT3,Tier 3B,N,Y,N
ENSG00000163739,CXCL1,Tier 3B,N,Y,N
ENSG00000163746,PLSCR2,Tier 3B,N,Y,N
ENSG00000163785,RYK,Tier 3B,Y,N,N
ENSG00000163794,UCN,Tier 3B,N,Y,N
ENSG00000163814,CDCP1,Tier 3B,N,Y,N
ENSG00000163815,CLEC3B,Tier 3B,N,Y,N
ENSG00000163817,SLC6A20,Tier 3B,Y,N,N
ENSG00000163898,LIPH,Tier 3B,N,Y,N
ENSG00000163914,RHO,Tier 3B,Y,Y,N
ENSG00000163975,MFI2,Tier 3B,N,Y,N
ENSG00000163982,OTOP1,Tier 3B,N,Y,N
ENSG00000164022,AIMP1,Tier 3B,N,Y,N
ENSG00000164047,CAMP,Tier 3B,N,Y,N
ENSG00000164076,CAMKV,Tier 3B,Y,N,N
ENSG00000164089,ETNPPL,Tier 3B,Y,N,N
ENSG00000164099,PRSS12,Tier 3B,Y,Y,N
ENSG00000164104,HMGB2,Tier 3B,N,Y,N
ENSG00000164106,SCRG1,Tier 3B,N,Y,N
ENSG00000164252,AGGF1,Tier 3B,N,Y,N
ENSG00000164283,ESM1,Tier 3B,N,Y,N
ENSG00000164303,ENPP6,Tier 3B,N,Y,N
ENSG00000164326,CARTPT,Tier 3B,N,Y,N
ENSG00000164342,TLR3,Tier 3B,Y,Y,N
ENSG00000164347,GFM2,Tier 3B,N,Y,N
ENSG00000164363,SLC6A18,Tier 3B,Y,N,N
ENSG00000164404,GDF9,Tier 3B,N,Y,N
ENSG00000164406,LEAP2,Tier 3B,N,Y,N
ENSG00000164509,IL31RA,Tier 3B,N,Y,N
ENSG00000164604,GPR85,Tier 3B,Y,N,N
ENSG00000164619,BMPER,Tier 3B,N,Y,N
ENSG00000164626,KCNK5,Tier 3B,Y,N,N
ENSG00000164715,LMTK2,Tier 3B,Y,N,N
ENSG00000164749,HNF4G,Tier 3B,Y,N,N
ENSG00000164794,KCNV1,Tier 3B,Y,N,N
ENSG00000164816,DEFA5,Tier 3B,N,Y,N
ENSG00000164825,DEFB1,Tier 3B,N,Y,N
ENSG00000164849,GPR146,Tier 3B,Y,N,N
ENSG00000164871,SPAG11B,Tier 3B,N,Y,N
ENSG00000164932,CTHRC1,Tier 3B,N,Y,N
ENSG00000165059,PRKACG,Tier 3B,Y,N,N
ENSG00000165072,MAMDC2,Tier 3B,N,Y,N
ENSG00000165078,CPA6,Tier 3B,N,Y,N
ENSG00000165097,KDM1B,Tier 3B,Y,N,N
ENSG00000165125,TRPV6,Tier 3B,Y,N,N
ENSG00000165197,FIGF,Tier 3B,N,Y,N
ENSG00000165238,WNK2,Tier 3B,Y,N,N
ENSG00000165246,NLGN4Y,Tier 3B,Y,N,N
ENSG00000165323,FAT3,Tier 3B,N,Y,N
ENSG00000165370,GPR101,Tier 3B,Y,Y,N
ENSG00000165457,FOLR2,Tier 3B,N,Y,N
ENSG00000165572,KBTBD6,Tier 3B,Y,N,N
ENSG00000165621,OXGR1,Tier 3B,Y,Y,N
ENSG00000165623,UCMA,Tier 3B,N,Y,N
ENSG00000165675,ENOX2,Tier 3B,N,Y,N
ENSG00000165799,RNASE7,Tier 3B,N,Y,N
ENSG00000165816,VWA2,Tier 3B,N,Y,N
ENSG00000165828,PRAP1,Tier 3B,N,Y,N
ENSG00000166006,KCNC2,Tier 3B,Y,N,N
ENSG00000166073,GPR176,Tier 3B,Y,N,N
ENSG00000166086,JAM3,Tier 3B,N,Y,N
ENSG00000166111,SVOP,Tier 3B,Y,N,N
ENSG00000166160,OPN1MW2,Tier 3B,Y,Y,N
ENSG00000166257,SCN3B,Tier 3B,N,Y,N
ENSG00000166311,SMPD1,Tier 3B,N,Y,N
ENSG00000166333,ILK,Tier 3B,Y,N,N
ENSG00000166340,TPP1,Tier 3B,N,Y,N
ENSG00000166363,OR10A5,Tier 3B,Y,N,N
ENSG00000166396,SERPINB7,Tier 3B,N,Y,N
ENSG00000166401,SERPINB8,Tier 3B,N,Y,N
ENSG00000166482,MFAP4,Tier 3B,N,Y,N
ENSG00000166509,CLEC3A,Tier 3B,N,Y,N
ENSG00000166634,SERPINB12,Tier 3B,N,Y,N
ENSG00000166664,CHRFAM7A,Tier 3B,Y,N,N
ENSG00000166710,B2M,Tier 3B,N,Y,N
ENSG00000166762,CATSPER2,Tier 3B,Y,N,N
ENSG00000166856,GPR182,Tier 3B,Y,Y,N
ENSG00000166862,CACNG2,Tier 3B,Y,N,N
ENSG00000166863,TAC3,Tier 3B,N,Y,N
ENSG00000167004,PDIA3,Tier 3B,N,Y,N
ENSG00000167104,BPIFB6,Tier 3B,N,Y,N
ENSG00000167178,ISLR2,Tier 3B,Y,N,N
ENSG00000167236,CCL23,Tier 3B,N,Y,N
ENSG00000167258,CDK12,Tier 3B,Y,N,N
ENSG00000167286,CD3D,Tier 3B,N,Y,N
ENSG00000167332,OR51E2,Tier 3B,Y,N,N
ENSG00000167419,LPO,Tier 3B,N,Y,N
ENSG00000167487,KLHL26,Tier 3B,Y,N,N
ENSG00000167531,LALBA,Tier 3B,N,Y,N
ENSG00000167552,TUBA1A,Tier 3B,Y,N,N
ENSG00000167553,TUBA1C,Tier 3B,Y,N,N
ENSG00000167613,LAIR1,Tier 3B,N,Y,N
ENSG00000167618,LAIR2,Tier 3B,N,Y,N
ENSG00000167656,LY6D,Tier 3B,N,Y,N
ENSG00000167664,TMIGD2,Tier 3B,N,Y,N
ENSG00000167680,SEMA6B,Tier 3B,N,Y,N
ENSG00000167740,CYB5D2,Tier 3B,N,Y,N
ENSG00000167741,GGT6,Tier 3B,N,Y,N
ENSG00000167757,KLK11,Tier 3B,N,Y,N
ENSG00000167759,KLK13,Tier 3B,N,Y,N
ENSG00000167775,CD320,Tier 3B,N,Y,N
ENSG00000167850,CD300C,Tier 3B,N,Y,N
ENSG00000167851,CD300A,Tier 3B,N,Y,N
ENSG00000167972,ABCA3,Tier 3B,Y,N,N
ENSG00000168003,SLC3A2,Tier 3B,N,Y,N
ENSG00000168038,ULK4,Tier 3B,Y,N,N
ENSG00000168081,PNOC,Tier 3B,N,Y,N
ENSG00000168135,KCNJ4,Tier 3B,Y,Y,N
ENSG00000168140,VASN,Tier 3B,N,Y,N
ENSG00000168263,KCNV2,Tier 3B,Y,N,N
ENSG00000168404,MLKL,Tier 3B,Y,N,N
ENSG00000168418,KCNG4,Tier 3B,Y,N,N
ENSG00000168427,KLHL30,Tier 3B,Y,N,N
ENSG00000168515,SCGB1D1,Tier 3B,N,Y,N
ENSG00000168542,COL3A1,Tier 3B,N,Y,N
ENSG00000168621,GDNF,Tier 3B,N,Y,N
ENSG00000168827,GFM1,Tier 3B,N,Y,N
ENSG00000168828,OR13J1,Tier 3B,Y,N,N
ENSG00000168878,SFTPB,Tier 3B,N,Y,N
ENSG00000168913,ENHO,Tier 3B,N,Y,N
ENSG00000168961,LGALS9,Tier 3B,N,Y,N
ENSG00000168970,JMJD7-PLA2G4B,Tier 3B,N,Y,N
ENSG00000168995,SIGLEC7,Tier 3B,N,Y,N
ENSG00000169035,KLK7,Tier 3B,N,Y,N
ENSG00000169071,ROR2,Tier 3B,Y,N,N
ENSG00000169116,PARM1,Tier 3B,N,Y,N
ENSG00000169218,RSPO1,Tier 3B,N,Y,N
ENSG00000169248,CXCL11,Tier 3B,N,Y,N
